4 64 0.0000 0.0212
256 16 0.0000 0.0223
256 64 0.0000 0.0212
4 4 0.0000 0.0266
256 256 0.0000 0.0210
64 4 0.0000 0.0266
1 256 0.0000 0.0210
64 16 0.0000 0.0223
1 64 0.0000 0.0212
256 4 0.0000 0.0266
4 16 0.0000 0.0223
16 16 0.0000 0.0223
64 64 0.0000 0.0212
4 256 0.0000 0.0210
1 4 0.0000 0.0266
16 4 0.0000 0.0266
16 64 0.0000 0.0212
256 1 0.0000 0.0437
16 256 0.0000 0.0210
64 256 0.0000 0.0210
1 16 0.0000 0.0223
64 1 0.0000 0.0437
16 1 0.0000 0.0437
4 1 0.0000 0.0437
1 1 0.0000 0.0437
